Table Names,고유 ID,주문 번호,주문 일자,배송 일자,배송 방법,고객번호,고객명,고객 세그먼트,시군구,시도,국가,지역,제품 코드,제품 대분류,제품 중분류,제품명,매출,수량,할인율,수익,반품?,관리자
영업 실적 2019년.xlsx/영업 실적 2019년,359,ID-2019-35080,2019-05-18,2019-05-22,표준 배송,RD-19720,도형준,소비자,강동구,서울특별시,대한민국,수도권,TEC-MA-10003492,사무기기,전산기기,"Okidata Printer, Wireless",1232415,5,0.1,-82161,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,360,ID-2019-35080,2019-05-18,2019-05-22,표준 배송,RD-19720,도형준,소비자,강동구,서울특별시,대한민국,수도권,OFF-BI-10002278,사무용품,바인더,"Ibico Binder Covers, Economy",25061.4,2,0.1,4681.8,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,362,ID-2019-17097,2019-12-18,2019-12-23,빠른 배송,EP-13915,허서연,소비자,남구,울산광역시,대한민국,영남,TEC-PH-10002806,사무기기,전화기,"Apple Audio Dock, VoIP",638698.5,5,0.25,-17059.5,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,363,ID-2019-17097,2019-12-18,2019-12-23,빠른 배송,EP-13915,허서연,소비자,남구,울산광역시,대한민국,영남,OFF-LA-10002939,사무용품,라벨,"Harbour Creations Legal Exhibit Labels, 5000 Label Set",12723.48,2,0.45,-5330.52,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,364,ID-2019-17097,2019-12-18,2019-12-23,빠른 배송,EP-13915,허서연,소비자,남구,울산광역시,대한민국,영남,OFF-FA-10000248,사무용품,파스너,"Stockwell Rubber Bands, Assorted Sizes",15685.56,2,0.45,1425.96,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,365,ID-2019-17097,2019-12-18,2019-12-23,빠른 배송,EP-13915,허서연,소비자,남구,울산광역시,대한민국,영남,OFF-EN-10004550,사무용품,봉투,"GlobeWeis Interoffice Envelope, Recycled",78461.46,3,0.45,-18571.14,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,373,ID-2019-10909,2019-11-22,2019-11-26,표준 배송,CP-12340,고성새,기업 고객,진안군,전라북도,대한민국,호남,OFF-BI-10002301,사무용품,바인더,"Cardinal Hole Reinforcements, Economy",8170.2,3,0.5,-2478.6,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,374,ID-2019-10909,2019-11-22,2019-11-26,표준 배송,CP-12340,고성새,기업 고객,진안군,전라북도,대한민국,호남,FUR-BO-10003301,가구,책장,"Dania Floating Shelf Set, Metal",413246.88,3,0.2,-36.72,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,384,IN-2019-22746,2019-08-15,2019-08-17,빠른 배송,GH-14410,진빛나리,홈 오피스,성남시,경기도,대한민국,수도권,TEC-MA-10002155,사무기기,전산기기,"Panasonic Receipt Printer, Durable",370321.2,3,0,33323.4,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,385,IN-2019-74567,2019-08-23,2019-08-26,특급 배송,EB-13750,신혜정,기업 고객,강서구,부산광역시,대한민국,영남,FUR-CH-10000351,가구,의자,"Novimex Chairmat, Set of Two",179285.4,3,0,66279.6,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,386,IN-2019-74567,2019-08-23,2019-08-26,특급 배송,EB-13750,신혜정,기업 고객,강서구,부산광역시,대한민국,영남,FUR-BO-10001073,가구,책장,"Safco Classic Bookcase, Metal",892724.4,2,0,169585.2,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,394,IN-2019-27226,2019-09-28,2019-10-01,빠른 배송,MS-17830,허진태,소비자,부산진구,부산광역시,대한민국,영남,OFF-ST-10004841,사무용품,수납용품,"Eldon Box, Blue",47093.4,5,0.1,12515.4,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,395,IN-2019-27226,2019-09-28,2019-10-01,빠른 배송,MS-17830,허진태,소비자,부산진구,부산광역시,대한민국,영남,TEC-AC-10002221,사무기기,악세사리,"Memorex Mouse, Bluetooth",25860.06,1,0.1,553.86,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,405,IN-2019-57641,2019-09-26,2019-09-30,빠른 배송,TC-21295,박희정,소비자,목포시,전라남도,대한민국,호남,OFF-AR-10001602,사무용품,필기구,"Sanford Canvas, Water Color",54774,1,0,18054,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,406,IN-2019-57641,2019-09-26,2019-09-30,빠른 배송,TC-21295,박희정,소비자,목포시,전라남도,대한민국,호남,TEC-AC-10001348,사무기기,악세사리,"Logitech Router, Bluetooth",756799.2,3,0,7527.6,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,425,ID-2019-12540,2019-06-04,2019-06-05,특급 배송,KW-16570,손보민,소비자,강서구,서울특별시,대한민국,수도권,OFF-FA-10001045,사무용품,파스너,"Stockwell Staples, 12 Pack",18066.24,2,0.1,-416.16,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,447,IN-2019-55674,2019-10-24,2019-10-30,표준 배송,CP-12085,정지민,기업 고객,영암군,전라남도,대한민국,호남,FUR-BO-10001501,가구,책장,"Bush Classic Bookcase, Metal",1324205.82,5,0.37,126062.82,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,454,IN-2019-48114,2019-10-11,2019-10-18,표준 배송,MF-18250,손소진,기업 고객,김천시,경상북도,대한민국,영남,TEC-AC-10004813,사무기기,악세사리,"SanDisk Keyboard, Bluetooth",224395.92,3,0.1,34828.92,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,455,IN-2019-48114,2019-10-11,2019-10-18,표준 배송,MF-18250,손소진,기업 고객,김천시,경상북도,대한민국,영남,TEC-AC-10000596,사무기기,악세사리,"Enermax Memory Card, Erganomic",205999.2,2,0.1,73195.2,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,456,ID-2019-64284,2019-12-13,2019-12-19,표준 배송,JB-15400,우세리,기업 고객,평창군,강원도,대한민국,강원,OFF-ST-10001743,사무용품,수납용품,"Tenex Folders, Wire Frame",90943.2,8,0.5,-58384.8,,박진석
영업 실적 2019년.xlsx/영업 실적 2019년,457,IN-2019-24202,2019-09-26,2019-10-01,표준 배송,NB-18655,정미연,기업 고객,아산시,충청남도,대한민국,충청,OFF-BI-10004700,사무용품,바인더,"Cardinal Binder, Durable",51913.512,4,0.17,7482.312,,금나나
영업 실적 2019년.xlsx/영업 실적 2019년,458,IN-2019-60007,2019-02-23,2019-02-28,빠른 배송,HG-15025,김재윤,소비자,마포구,서울특별시,대한민국,수도권,TEC-CO-10003250,사무기기,복사기,"Brother Personal Copier, Digital",436141.8,3,0,130815,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,459,IN-2019-60007,2019-02-23,2019-02-28,빠른 배송,HG-15025,김재윤,소비자,마포구,서울특별시,대한민국,수도권,OFF-LA-10002493,사무용품,라벨,"Hon Color Coded Labels, Adjustable",32772.6,3,0,3855.6,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,461,IN-2019-58334,2019-07-25,2019-07-29,표준 배송,BE-11410,차안영,소비자,강릉시,강원도,대한민국,강원,OFF-EN-10004526,사무용품,봉투,"GlobeWeis Mailers, Recycled",495261,13,0,222768,,박진석
영업 실적 2019년.xlsx/영업 실적 2019년,462,IN-2019-58334,2019-07-25,2019-07-29,표준 배송,BE-11410,차안영,소비자,강릉시,강원도,대한민국,강원,FUR-TA-10004730,가구,탁자,"Barricks Training Table, Adjustable Height",915319.44,4,0.3,-209291.76,,박진석
영업 실적 2019년.xlsx/영업 실적 2019년,465,IN-2019-34541,2019-12-29,2020-01-01,빠른 배송,RP-19270,장주연,기업 고객,남구,대구광역시,대한민국,영남,OFF-BI-10001650,사무용품,바인더,"Avery 3-Hole Punch, Economy",127923.3,5,0.1,28320.3,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,474,IN-2019-45307,2019-03-12,2019-03-17,표준 배송,DO-13645,하동수,소비자,하동군,경상남도,대한민국,영남,OFF-BI-10000168,사무용품,바인더,"Cardinal Hole Reinforcements, Recycled",10465.2,2,0.1,1713.6,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,475,IN-2019-45307,2019-03-12,2019-03-17,표준 배송,DO-13645,하동수,소비자,하동군,경상남도,대한민국,영남,OFF-EN-10004422,사무용품,봉투,"Cameo Peel and Seal, Set of 50",77112,4,0.1,16279.2,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,476,IN-2019-45307,2019-03-12,2019-03-17,표준 배송,DO-13645,하동수,소비자,하동군,경상남도,대한민국,영남,OFF-PA-10001258,사무용품,종이,"Green Bar Cards & Envelopes, Multicolor",365731.2,8,0.1,-4161.6,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,477,IN-2019-45307,2019-03-12,2019-03-17,표준 배송,DO-13645,하동수,소비자,하동군,경상남도,대한민국,영남,FUR-CH-10003551,가구,의자,"Hon Swivel Stool, Black",887999.76,6,0.1,374837.76,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,478,IN-2019-49199,2019-08-22,2019-08-28,표준 배송,AS-10225,윤소율,기업 고객,영월군,강원도,대한민국,강원,FUR-BO-10004707,가구,책장,"Ikea Library with Doors, Traditional",3706578,10,0,111078,,박진석
영업 실적 2019년.xlsx/영업 실적 2019년,485,ID-2019-37705,2019-05-10,2019-05-11,특급 배송,BF-11005,윤보겸,홈 오피스,관악구,서울특별시,대한민국,수도권,FUR-BO-10004161,가구,책장,"Bush Corner Shelving, Mobile",251628.39,3,0.35,-127781.01,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,496,IN-2019-53063,2019-10-15,2019-10-19,표준 배송,KD-16615,서선호,기업 고객,진안군,전라북도,대한민국,호남,FUR-CH-10001382,가구,의자,"Office Star Chairmat, Red",335682,5,0,164475,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,497,IN-2019-36963,2019-12-24,2019-12-26,특급 배송,VG-21805,양재연,기업 고객,양천구,서울특별시,대한민국,수도권,OFF-ST-10004464,사무용품,수납용품,"Eldon Trays, Blue",97858.8,2,0,43023.6,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,498,IN-2019-36963,2019-12-24,2019-12-26,특급 배송,VG-21805,양재연,기업 고객,양천구,서울특별시,대한민국,수도권,FUR-BO-10000980,가구,책장,"Bush Library with Doors, Traditional",1114819.2,3,0,401257.8,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,499,IN-2019-36963,2019-12-24,2019-12-26,특급 배송,VG-21805,양재연,기업 고객,양천구,서울특별시,대한민국,수도권,TEC-MA-10004298,사무기기,전산기기,"Panasonic Calculator, Durable",102816,2,0,979.2,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,500,IN-2019-36963,2019-12-24,2019-12-26,특급 배송,VG-21805,양재연,기업 고객,양천구,서울특별시,대한민국,수도권,FUR-FU-10003658,가구,가구류,"Tenex Light Bulb, Duo Pack",38739.6,2,0,3427.2,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,501,IN-2019-36963,2019-12-24,2019-12-26,특급 배송,VG-21805,양재연,기업 고객,양천구,서울특별시,대한민국,수도권,FUR-BO-10001196,가구,책장,"Bush Library with Doors, Pine",745966.8,2,0,179010,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,505,IN-2019-17671,2019-08-10,2019-08-10,당일 배송,CR-12730,하준모,소비자,동대문구,서울특별시,대한민국,수도권,OFF-BI-10003025,사무용품,바인더,"Cardinal Binding Machine, Durable",104590.8,2,0,18788.4,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,510,IN-2019-20744,2019-01-27,2019-01-27,당일 배송,AS-10135,노회창,홈 오피스,동구,부산광역시,대한민국,영남,OFF-AR-10003110,사무용품,필기구,"Sanford Sketch Pad, Water Color",82391.112,2,0.17,4911.912,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,511,IN-2019-20744,2019-01-27,2019-01-27,당일 배송,AS-10135,노회창,홈 오피스,동구,부산광역시,대한민국,영남,OFF-AR-10004486,사무용품,필기구,"Sanford Canvas, Blue",213851.16,5,0.17,23060.16,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,518,ID-2019-61771,2019-12-19,2019-12-24,표준 배송,BF-11215,신정운,홈 오피스,계양구,인천광역시,대한민국,수도권,TEC-AC-10001090,사무기기,악세사리,"Enermax Mouse, Programmable",213129,5,0,93636,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,519,ID-2019-61771,2019-12-19,2019-12-24,표준 배송,BF-11215,신정운,홈 오피스,계양구,인천광역시,대한민국,수도권,OFF-AR-10004219,사무용품,필기구,"Sanford Pencil Sharpener, Easy-Erase",82895.4,3,0,41401.8,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,520,ID-2019-61771,2019-12-19,2019-12-24,표준 배송,BF-11215,신정운,홈 오피스,계양구,인천광역시,대한민국,수도권,OFF-EN-10003540,사무용품,봉투,"Cameo Mailers, Set of 50",77846.4,2,0,30355.2,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,533,IN-2019-70297,2019-12-17,2019-12-21,표준 배송,LS-16975,한만규,홈 오피스,통영시,경상남도,대한민국,영남,FUR-BO-10001860,가구,책장,"Sauder Corner Shelving, Traditional",600984,4,0,216280.8,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,534,IN-2019-70297,2019-12-17,2019-12-21,표준 배송,LS-16975,한만규,홈 오피스,통영시,경상남도,대한민국,영남,FUR-BO-10001147,가구,책장,"Bush Floating Shelf Set, Metal",348289.2,2,0,90514.8,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,535,IN-2019-70297,2019-12-17,2019-12-21,표준 배송,LS-16975,한만규,홈 오피스,통영시,경상남도,대한민국,영남,OFF-ST-10004060,사무용품,수납용품,"Fellowes Lockers, Blue",634429.8,3,0,272737.8,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,537,IN-2019-34058,2019-05-09,2019-05-13,표준 배송,BF-11215,신정운,홈 오피스,계양구,인천광역시,대한민국,수도권,OFF-AR-10001602,사무용품,필기구,"Sanford Canvas, Water Color",98593.2,2,0.1,25153.2,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,538,ID-2019-29662,2019-07-23,2019-07-27,표준 배송,EB-14170,서선엽,소비자,사하구,부산광역시,대한민국,영남,TEC-CO-10003393,사무기기,복사기,"Sharp Personal Copier, Digital",439318.08,4,0.1,-34247.52,Yes,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,539,IN-2019-78935,2019-08-27,2019-08-31,표준 배송,AS-10285,주소연,기업 고객,구로구,서울특별시,대한민국,수도권,TEC-PH-10001457,사무기기,전화기,"Apple Smart Phone, Full Size",1950750,3,0,214536.6,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,540,IN-2019-78935,2019-08-27,2019-08-31,표준 배송,AS-10285,주소연,기업 고객,구로구,서울특별시,대한민국,수도권,TEC-AC-10002324,사무기기,악세사리,"Enermax Numeric Keypad, Bluetooth",116953.2,2,0,4651.2,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,555,ID-2019-66811,2019-06-07,2019-06-11,표준 배송,AZ-10750,임미정,소비자,영광군,전라남도,대한민국,호남,TEC-AC-10002533,사무기기,악세사리,"Enermax Memory Card, USB",233784,4,0.5,-158997.6,,정신
영업 실적 2019년.xlsx/영업 실적 2019년,556,IN-2019-41870,2019-06-25,2019-06-29,표준 배송,MG-17680,남유비,홈 오피스,양평군,경기도,대한민국,수도권,OFF-AR-10001922,사무용품,필기구,"Sanford Pens, Blue",30569.4,3,0.1,2662.2,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,557,IN-2019-71333,2019-09-14,2019-09-14,당일 배송,JE-15610,현천희,기업 고객,관악구,서울특별시,대한민국,수도권,TEC-PH-10004006,사무기기,전화기,"Nokia Audio Dock, Full Size",856953,5,0,265608,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,558,IN-2019-71333,2019-09-14,2019-09-14,당일 배송,JE-15610,현천희,기업 고객,관악구,서울특별시,대한민국,수도권,OFF-ST-10002292,사무용품,수납용품,"Fellowes Lockers, Single Width",423014.4,2,0,8445.6,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,559,IN-2019-71333,2019-09-14,2019-09-14,당일 배송,JE-15610,현천희,기업 고객,관악구,서울특별시,대한민국,수도권,FUR-CH-10002510,가구,의자,"Office Star Steel Folding Chair, Adjustable",288252,3,0,132559.2,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,560,IN-2019-71333,2019-09-14,2019-09-14,당일 배송,JE-15610,현천희,기업 고객,관악구,서울특별시,대한민국,수도권,OFF-SU-10001762,사무용품,일반 사무용품,"Stiletto Shears, Easy Grip",50704.2,1,0,16218,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,573,ID-2019-58642,2019-02-22,2019-02-23,특급 배송,PK-19075,강영옥,소비자,동구,부산광역시,대한민국,영남,FUR-TA-10003222,가구,탁자,"Barricks Wood Table, with Bottom Storage",1845440.1,5,0.3,-263664.9,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,578,IN-2019-34170,2019-12-19,2019-12-26,표준 배송,FH-14275,도재섭,기업 고객,속초시,강원도,대한민국,강원,FUR-BO-10002990,가구,책장,"Dania Library with Doors, Traditional",3781499.04,11,0.07,1585520.64,,박진석
영업 실적 2019년.xlsx/영업 실적 2019년,579,ID-2019-23971,2019-09-06,2019-09-11,빠른 배송,MC-17605,도재윤,기업 고객,안양시,경기도,대한민국,수도권,FUR-BO-10001342,가구,책장,"Safco Corner Shelving, Metal",820251.36,6,0.1,-91139.04,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,580,ID-2019-23971,2019-09-06,2019-09-11,빠른 배송,MC-17605,도재윤,기업 고객,안양시,경기도,대한민국,수도권,OFF-BI-10000518,사무용품,바인더,"Wilson Jones Index Tab, Clear",16276.14,3,0.1,-1165.86,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,587,IN-2019-37103,2019-11-19,2019-11-19,당일 배송,DB-13360,윤은경,홈 오피스,안성시,경기도,대한민국,수도권,OFF-BI-10003475,사무용품,바인더,"Wilson Jones Index Tab, Recycled",40357.422,7,0.17,14010.822,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,588,IN-2019-37103,2019-11-19,2019-11-19,당일 배송,DB-13360,윤은경,홈 오피스,안성시,경기도,대한민국,수도권,OFF-PA-10003418,사무용품,종이,"Enermax Memo Slips, Multicolor",55368.252,6,0.47,-13665.348,,김성식
영업 실적 2019년.xlsx/영업 실적 2019년,589,IN-2019-64368,2019-07-17,2019-07-23,표준 배송,MH-17440,류정미,기업 고객,울진군,경상북도,대한민국,영남,FUR-FU-10004797,가구,가구류,"Tenex Stacking Tray, Erganomic",22705.2,1,0,3855.6,,최진수
영업 실적 2019년.xlsx/영업 실적 2019년,606,ID-2019-29102,2019-10-26,2019-10-30,표준 배송,HG-14965,하희열,기업 고객,광양시,전라남도,대한민국,호남,TEC-PH-10004760,사무기기,전화기,"Samsung Office Telephone, with Caller ID",239487.84,4,0.1,-13390.56,,정신
